round,moody_avg_mood,moody_avg_score,moody_avg_connectivity,sarsa_avg_score,sarsa_avg_connectivity,tft_avg_score,tft_avg_connectivity,wsls_avg_score,wsls_avg_connectivity
35400,99.944,3.431,0.356,3.619,0.0,50.0,0.394,50.0,0.41
35500,100.0,3.431,0.387,3.619,0.0,50.0,0.416,50.0,0.435
35600,99.889,3.432,0.37,3.619,0.0,50.0,0.363,50.0,0.357
35700,99.889,3.432,0.357,3.619,0.0,50.0,0.385,50.0,0.403
35800,100.0,3.433,0.358,3.619,0.0,50.0,0.403,50.0,0.425
35900,99.722,3.433,0.372,3.619,0.0,50.0,0.414,50.0,0.402
36000,99.944,3.433,0.376,3.619,0.0,50.0,0.433,50.0,0.415
36100,99.278,3.431,0.515,3.616,0.277,50.0,0.445,50.0,0.519
36200,99.5,3.43,0.421,3.618,0.056,50.0,0.433,50.0,0.398
36300,99.5,3.43,0.376,3.618,0.008,50.0,0.393,50.0,0.429
36400,99.778,3.431,0.393,3.618,0.0,50.0,0.418,50.0,0.428
36500,99.778,3.431,0.384,3.618,0.0,50.0,0.406,50.0,0.414
36600,99.722,3.432,0.345,3.618,0.0,50.0,0.43,50.0,0.423
36700,99.778,3.432,0.363,3.618,0.0,50.0,0.384,50.0,0.401
36800,99.944,3.432,0.371,3.618,0.0,50.0,0.4,50.0,0.41
36900,99.889,3.433,0.354,3.618,0.0,50.0,0.394,50.0,0.417
37000,99.556,3.433,0.373,3.618,0.0,50.0,0.402,50.0,0.363
37100,99.333,3.431,0.489,3.62,0.255,50.0,0.535,50.0,0.495
37200,99.5,3.43,0.379,3.621,0.046,50.0,0.48,50.0,0.408
37300,100.0,3.431,0.384,3.621,0.003,50.0,0.42,50.0,0.461
37400,99.833,3.431,0.376,3.621,0.0,50.0,0.434,50.0,0.449
37500,99.889,3.431,0.384,3.621,0.0,50.0,0.428,50.0,0.447
37600,99.833,3.432,0.352,3.621,0.0,50.0,0.388,50.0,0.427
37700,99.944,3.432,0.383,3.621,0.0,50.0,0.405,50.0,0.401
37800,99.889,3.433,0.377,3.621,0.0,50.0,0.382,50.0,0.444
37900,99.889,3.433,0.367,3.621,0.0,50.0,0.349,50.0,0.382
38000,99.833,3.434,0.363,3.621,0.0,50.0,0.424,50.0,0.43
38100,99.222,3.431,0.534,3.622,0.285,50.0,0.439,50.0,0.463
38200,99.611,3.43,0.395,3.622,0.058,50.0,0.418,50.0,0.442
38300,99.833,3.43,0.378,3.622,0.0,50.0,0.427,50.0,0.425
38400,100.0,3.431,0.382,3.622,0.0,50.0,0.441,50.0,0.445
38500,100.0,3.431,0.325,3.622,0.0,50.0,0.407,50.0,0.419
38600,99.833,3.432,0.355,3.622,0.0,50.0,0.432,50.0,0.4
38700,99.833,3.432,0.355,3.622,0.0,50.0,0.384,50.0,0.404
38800,99.889,3.433,0.368,3.622,0.0,50.0,0.398,50.0,0.426
38900,99.556,3.433,0.361,3.622,0.0,50.0,0.346,50.0,0.392
39000,99.889,3.433,0.364,3.622,0.0,50.0,0.407,50.0,0.436
39100,99.222,3.431,0.555,3.623,0.264,50.0,0.433,50.0,0.496
39200,99.611,3.43,0.429,3.623,0.038,50.0,0.409,50.0,0.42
39300,99.944,3.43,0.369,3.622,0.003,50.0,0.394,50.0,0.417
39400,100.0,3.43,0.391,3.622,0.0,50.0,0.439,50.0,0.451
39500,99.944,3.431,0.359,3.622,0.0,50.0,0.399,50.0,0.4
39600,99.889,3.431,0.369,3.622,0.0,50.0,0.407,50.0,0.359
39700,99.944,3.432,0.369,3.622,0.0,50.0,0.362,50.0,0.399
39800,99.611,3.432,0.383,3.622,0.0,50.0,0.423,50.0,0.429
39900,99.944,3.432,0.351,3.622,0.0,50.0,0.374,50.0,0.402
40000,99.778,3.433,0.404,3.622,0.0,50.0,0.432,50.0,0.415
40100,99.111,3.431,0.524,3.621,0.27,50.0,0.475,50.0,0.468
40200,99.667,3.43,0.401,3.62,0.082,50.0,0.434,50.0,0.406
40300,99.889,3.43,0.39,3.62,0.008,50.0,0.391,50.0,0.406
40400,99.944,3.431,0.333,3.62,0.002,50.0,0.345,50.0,0.363
40500,99.889,3.431,0.34,3.62,0.0,50.0,0.356,50.0,0.391
40600,99.833,3.431,0.357,3.62,0.0,50.0,0.394,50.0,0.407
40700,99.889,3.432,0.375,3.62,0.0,50.0,0.409,50.0,0.437
40800,100.0,3.432,0.344,3.62,0.0,50.0,0.374,50.0,0.41
40900,99.889,3.432,0.343,3.62,0.0,50.0,0.401,50.0,0.399
41000,99.778,3.433,0.357,3.62,0.0,50.0,0.379,50.0,0.428
41100,99.389,3.431,0.502,3.62,0.263,50.0,0.446,50.0,0.462
41200,99.667,3.43,0.388,3.62,0.055,50.0,0.378,50.0,0.429
41300,99.778,3.43,0.372,3.62,0.014,50.0,0.413,50.0,0.438
41400,99.667,3.43,0.387,3.62,0.004,50.0,0.379,50.0,0.4
41500,99.833,3.43,0.346,3.62,0.0,50.0,0.38,50.0,0.421
41600,99.944,3.431,0.372,3.62,0.0,50.0,0.368,50.0,0.409
41700,100.0,3.431,0.332,3.62,0.0,50.0,0.352,50.0,0.392
41800,99.889,3.432,0.389,3.62,0.0,50.0,0.413,50.0,0.448
41900,99.778,3.432,0.374,3.62,0.0,50.0,0.421,50.0,0.391
42000,99.944,3.432,0.351,3.62,0.0,50.0,0.408,50.0,0.379
42100,99.278,3.431,0.542,3.618,0.241,50.0,0.472,50.0,0.458
42200,99.611,3.43,0.4,3.619,0.097,50.0,0.423,50.0,0.411
42300,99.944,3.43,0.368,3.618,0.008,50.0,0.398,50.0,0.391
42400,99.889,3.43,0.344,3.618,0.0,50.0,0.358,50.0,0.426
42500,99.889,3.43,0.375,3.618,0.0,50.0,0.403,50.0,0.431
42600,99.833,3.431,0.373,3.618,0.0,50.0,0.43,50.0,0.395
42700,99.944,3.431,0.377,3.618,0.0,50.0,0.433,50.0,0.403
42800,100.0,3.432,0.352,3.618,0.0,50.0,0.397,50.0,0.434
42900,99.889,3.432,0.348,3.618,0.0,50.0,0.378,50.0,0.385
43000,99.889,3.432,0.36,3.618,0.0,50.0,0.371,50.0,0.44
43100,99.444,3.431,0.527,3.618,0.291,50.0,0.472,50.0,0.523
43200,99.556,3.43,0.455,3.619,0.055,50.0,0.409,50.0,0.424
43300,99.5,3.43,0.35,3.619,0.008,50.0,0.398,50.0,0.4
43400,99.611,3.43,0.359,3.619,0.0,50.0,0.396,50.0,0.414
43500,99.833,3.431,0.377,3.619,0.0,50.0,0.417,50.0,0.431
43600,99.833,3.431,0.36,3.619,0.0,50.0,0.422,50.0,0.42
43700,99.778,3.431,0.377,3.619,0.0,50.0,0.415,50.0,0.427
43800,99.944,3.432,0.376,3.619,0.0,50.0,0.395,50.0,0.466
43900,99.944,3.432,0.356,3.619,0.0,50.0,0.417,50.0,0.411
44000,100.0,3.432,0.365,3.619,0.0,50.0,0.397,50.0,0.435
44100,99.167,3.431,0.498,3.617,0.275,50.0,0.472,50.0,0.477
44200,99.778,3.43,0.4,3.616,0.065,50.0,0.363,50.0,0.446
44300,99.889,3.43,0.393,3.617,0.013,50.0,0.387,50.0,0.396
44400,99.944,3.43,0.393,3.617,0.005,50.0,0.384,50.0,0.44
44500,99.778,3.431,0.36,3.617,0.0,50.0,0.406,50.0,0.432
44600,99.889,3.431,0.352,3.617,0.0,50.0,0.384,50.0,0.4
44700,99.778,3.431,0.349,3.617,0.0,50.0,0.415,50.0,0.398
44800,99.889,3.432,0.367,3.617,0.0,50.0,0.399,50.0,0.412
44900,99.833,3.432,0.349,3.617,0.0,50.0,0.397,50.0,0.433
45000,99.722,3.433,0.383,3.617,0.0,50.0,0.432,50.0,0.433
45100,99.111,3.431,0.512,3.617,0.262,50.0,0.479,50.0,0.498
45200,99.722,3.43,0.42,3.617,0.058,50.0,0.463,50.0,0.432
45300,99.833,3.43,0.39,3.617,0.015,50.0,0.401,50.0,0.393
45400,99.889,3.43,0.335,3.617,0.0,50.0,0.396,50.0,0.371
45500,99.944,3.431,0.354,3.617,0.0,50.0,0.392,50.0,0.429
45600,99.944,3.431,0.386,3.617,0.0,50.0,0.414,50.0,0.423
45700,99.833,3.431,0.341,3.617,0.0,50.0,0.4,50.0,0.428
45800,99.778,3.432,0.383,3.617,0.0,50.0,0.411,50.0,0.393
45900,99.833,3.432,0.384,3.617,0.0,50.0,0.435,50.0,0.398
46000,99.944,3.433,0.353,3.617,0.0,50.0,0.365,50.0,0.454
46100,98.722,3.431,0.544,3.617,0.3,50.0,0.479,50.0,0.455
46200,99.556,3.43,0.431,3.617,0.08,50.0,0.39,50.0,0.368
46300,99.778,3.43,0.367,3.616,0.017,50.0,0.377,50.0,0.418
46400,99.833,3.43,0.349,3.616,0.002,50.0,0.408,50.0,0.382
46500,99.611,3.431,0.343,3.616,0.0,50.0,0.44,50.0,0.422
46600,100.0,3.431,0.373,3.616,0.0,50.0,0.391,50.0,0.434
46700,99.778,3.431,0.372,3.616,0.0,50.0,0.393,50.0,0.421
46800,99.833,3.432,0.353,3.616,0.0,50.0,0.374,50.0,0.425
46900,99.889,3.432,0.351,3.616,0.0,50.0,0.387,50.0,0.41
47000,99.778,3.432,0.345,3.616,0.0,50.0,0.433,50.0,0.4
47100,99.167,3.43,0.543,3.616,0.277,50.0,0.451,50.0,0.467
47200,99.222,3.43,0.425,3.617,0.036,50.0,0.451,50.0,0.437
47300,99.889,3.43,0.388,3.617,0.02,50.0,0.423,50.0,0.46
47400,99.833,3.43,0.373,3.616,0.003,50.0,0.418,50.0,0.398
47500,99.833,3.43,0.384,3.616,0.0,50.0,0.408,50.0,0.393
47600,100.0,3.431,0.388,3.616,0.0,50.0,0.45,50.0,0.418
47700,100.0,3.431,0.378,3.616,0.0,50.0,0.427,50.0,0.42
47800,99.889,3.431,0.386,3.616,0.0,50.0,0.397,50.0,0.414
47900,99.778,3.432,0.362,3.616,0.0,50.0,0.405,50.0,0.423
48000,99.833,3.432,0.37,3.616,0.0,50.0,0.383,50.0,0.424
48100,98.944,3.431,0.531,3.616,0.25,50.0,0.504,50.0,0.473
48200,99.667,3.43,0.37,3.617,0.038,50.0,0.414,50.0,0.427
48300,99.889,3.43,0.376,3.617,0.016,50.0,0.423,50.0,0.409
48400,99.944,3.43,0.361,3.616,0.005,50.0,0.386,50.0,0.392
48500,100.0,3.431,0.368,3.616,0.0,50.0,0.441,50.0,0.461
48600,99.944,3.431,0.378,3.616,0.0,50.0,0.439,50.0,0.41
48700,99.833,3.431,0.361,3.616,0.0,50.0,0.401,50.0,0.395
48800,99.944,3.432,0.364,3.616,0.0,50.0,0.373,50.0,0.439
48900,99.722,3.432,0.348,3.616,0.0,50.0,0.423,50.0,0.409
49000,99.833,3.432,0.34,3.616,0.0,50.0,0.359,50.0,0.427
49100,99.222,3.431,0.482,3.616,0.28,50.0,0.504,50.0,0.472
49200,99.833,3.43,0.409,3.614,0.061,50.0,0.402,50.0,0.431
49300,99.722,3.43,0.383,3.614,0.003,50.0,0.388,50.0,0.428
49400,99.778,3.431,0.37,3.615,0.0,50.0,0.386,50.0,0.431
49500,99.944,3.431,0.352,3.615,0.0,50.0,0.37,50.0,0.395
49600,99.667,3.431,0.358,3.615,0.0,50.0,0.417,50.0,0.394
49700,99.889,3.432,0.382,3.615,0.0,50.0,0.376,50.0,0.379
49800,99.944,3.432,0.371,3.615,0.0,50.0,0.443,50.0,0.413
49900,99.889,3.432,0.38,3.615,0.0,50.0,0.406,50.0,0.401
0,50.15,0.15,0.002,0.0,0.0,1.724,0.002,0.0,0.0
100,99.7,2.615,0.597,3.726,0.263,50.0,0.475,50.0,0.442
200,98.75,2.86,0.51,3.72,0.062,50.0,0.387,50.0,0.422
300,99.05,2.979,0.497,3.71,0.01,50.0,0.391,50.0,0.343
400,98.75,3.049,0.448,3.693,0.0,50.0,0.349,50.0,0.371
500,98.85,3.093,0.428,3.693,0.0,50.0,0.39,50.0,0.368
600,98.9,3.125,0.419,3.693,0.0,50.0,0.39,50.0,0.362
700,99.35,3.158,0.379,3.693,0.0,50.0,0.342,50.0,0.396
800,99.45,3.189,0.322,3.693,0.0,50.0,0.362,50.0,0.355
900,99.3,3.214,0.37,3.693,0.0,50.0,0.374,50.0,0.347
1000,99.4,3.235,0.354,3.693,0.0,50.0,0.35,50.0,0.351
1100,99.15,3.197,0.546,3.717,0.279,50.0,0.515,50.0,0.493
1200,99.4,3.193,0.414,3.747,0.05,50.0,0.436,50.0,0.422
1300,99.6,3.203,0.388,3.735,0.006,50.0,0.404,50.0,0.388
1400,99.85,3.216,0.379,3.735,0.0,50.0,0.406,50.0,0.456
1500,99.8,3.229,0.396,3.735,0.0,50.0,0.411,50.0,0.361
1600,99.75,3.242,0.364,3.735,0.0,50.0,0.373,50.0,0.369
1700,99.6,3.254,0.376,3.735,0.0,50.0,0.379,50.0,0.373
1800,99.65,3.264,0.355,3.735,0.0,50.0,0.431,50.0,0.355
1900,99.75,3.273,0.362,3.735,0.0,50.0,0.42,50.0,0.344
2000,99.7,3.282,0.357,3.735,0.0,50.0,0.386,50.0,0.375
2100,99.0,3.261,0.534,3.729,0.263,50.0,0.532,50.0,0.478
0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,97.76,2.651,0.594,3.402,0.262,50.0,0.471,50.0,0.434
0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,98.92,2.874,0.495,3.448,0.039,50.0,0.428,50.0,0.402
100,98.552,2.925,0.58,3.782,0.273,50.0,0.484,50.0,0.506
300,98.96,3.007,0.481,3.456,0.0,50.0,0.433,50.0,0.409
200,98.621,3.105,0.561,3.808,0.051,50.0,0.515,50.0,0.476
400,98.72,3.082,0.448,3.457,0.0,50.0,0.469,50.0,0.43
0,50.0,0.0,0.0,0.0,0.0,5.263,0.008,0.0,0.0
100,97.647,2.808,0.607,3.561,0.228,50.0,0.544,50.0,0.566
200,98.765,2.98,0.551,3.534,0.059,50.0,0.505,50.0,0.479
300,99.059,3.084,0.504,3.528,0.006,50.0,0.592,50.0,0.54
400,98.912,3.147,0.462,3.526,0.004,50.0,0.551,50.0,0.443
500,99.471,3.19,0.418,3.525,0.0,50.0,0.589,50.0,0.526
600,99.471,3.228,0.393,3.525,0.0,50.0,0.561,50.0,0.501
700,99.265,3.257,0.4,3.525,0.0,50.0,0.552,50.0,0.506
800,99.735,3.284,0.35,3.525,0.0,50.0,0.518,50.0,0.51
900,99.765,3.307,0.371,3.525,0.0,50.0,0.55,50.0,0.466
1000,99.5,3.325,0.376,3.525,0.0,50.0,0.567,50.0,0.518
1100,98.353,3.277,0.566,3.523,0.28,50.0,0.534,50.0,0.595
1200,99.118,3.262,0.48,3.561,0.058,50.0,0.579,50.0,0.482
1300,99.294,3.27,0.426,3.558,0.015,50.0,0.506,50.0,0.453
1400,99.324,3.28,0.402,3.548,0.0,50.0,0.525,50.0,0.497
1500,99.324,3.292,0.375,3.548,0.0,50.0,0.47,50.0,0.522
1600,99.588,3.302,0.359,3.548,0.0,50.0,0.519,50.0,0.536
1700,99.676,3.312,0.366,3.548,0.0,50.0,0.494,50.0,0.483
1800,99.588,3.322,0.37,3.548,0.0,50.0,0.579,50.0,0.495
1900,99.441,3.331,0.359,3.548,0.0,50.0,0.565,50.0,0.519
2000,99.618,3.34,0.346,3.548,0.0,50.0,0.547,50.0,0.515
2100,98.676,3.312,0.599,3.533,0.274,50.0,0.594,50.0,0.547
2200,98.794,3.299,0.441,3.531,0.055,50.0,0.565,50.0,0.494
2300,99.471,3.302,0.414,3.54,0.017,50.0,0.549,50.0,0.511
2400,99.559,3.308,0.367,3.538,0.0,50.0,0.516,50.0,0.508
2500,99.765,3.314,0.357,3.538,0.0,50.0,0.514,50.0,0.528
2600,99.735,3.321,0.352,3.538,0.0,50.0,0.572,50.0,0.498
2700,99.706,3.328,0.356,3.538,0.0,50.0,0.506,50.0,0.495
2800,99.735,3.334,0.365,3.538,0.0,50.0,0.55,50.0,0.493
2900,99.912,3.34,0.366,3.538,0.0,50.0,0.553,50.0,0.542
3000,99.647,3.345,0.359,3.538,0.0,50.0,0.501,50.0,0.476
3100,99.235,3.324,0.522,3.526,0.275,50.0,0.62,50.0,0.549
3200,98.765,3.318,0.425,3.503,0.045,50.0,0.567,50.0,0.505
3300,99.412,3.32,0.387,3.494,0.012,50.0,0.545,50.0,0.504
3400,99.529,3.324,0.364,3.493,0.0,50.0,0.54,50.0,0.503
3500,99.588,3.33,0.374,3.495,0.002,50.0,0.508,50.0,0.544
3600,99.353,3.335,0.354,3.496,0.0,50.0,0.491,50.0,0.475
3700,99.735,3.34,0.376,3.496,0.0,50.0,0.534,50.0,0.494
3800,99.412,3.344,0.362,3.496,0.0,50.0,0.527,50.0,0.504
3900,99.765,3.349,0.379,3.496,0.0,50.0,0.522,50.0,0.512
4000,99.588,3.352,0.354,3.496,0.0,50.0,0.546,50.0,0.499
4100,99.029,3.337,0.536,3.499,0.275,50.0,0.586,50.0,0.577
4200,99.5,3.329,0.417,3.495,0.035,50.0,0.565,50.0,0.5
4300,99.471,3.331,0.382,3.496,0.002,50.0,0.502,50.0,0.499
4400,99.471,3.335,0.375,3.497,0.002,50.0,0.571,50.0,0.524
4500,99.353,3.339,0.356,3.497,0.0,50.0,0.492,50.0,0.488
4600,99.676,3.342,0.359,3.497,0.0,50.0,0.515,50.0,0.462
4700,99.647,3.345,0.359,3.497,0.0,50.0,0.573,50.0,0.513
4800,99.735,3.348,0.353,3.497,0.0,50.0,0.5,50.0,0.497
4900,99.706,3.351,0.35,3.497,0.0,50.0,0.562,50.0,0.491
5000,99.706,3.354,0.366,3.497,0.0,50.0,0.55,50.0,0.486
5100,99.088,3.342,0.535,3.486,0.243,50.0,0.621,50.0,0.54
5200,99.324,3.336,0.416,3.473,0.094,50.0,0.498,50.0,0.519
5300,99.471,3.337,0.368,3.469,0.014,50.0,0.509,50.0,0.498
5400,99.618,3.34,0.364,3.465,0.0,50.0,0.543,50.0,0.478
5500,99.706,3.343,0.364,3.465,0.0,50.0,0.536,50.0,0.491
5600,99.735,3.346,0.361,3.465,0.0,50.0,0.556,50.0,0.497
5700,99.735,3.349,0.347,3.465,0.0,50.0,0.498,50.0,0.493
5800,99.794,3.351,0.352,3.465,0.0,50.0,0.547,50.0,0.504
5900,99.706,3.354,0.361,3.465,0.0,50.0,0.515,50.0,0.509
6000,99.882,3.356,0.346,3.465,0.0,50.0,0.558,50.0,0.519
6100,98.853,3.346,0.521,3.471,0.239,50.0,0.581,50.0,0.565
6200,99.235,3.341,0.419,3.486,0.061,50.0,0.535,50.0,0.486
6300,99.471,3.341,0.361,3.485,0.014,50.0,0.544,50.0,0.478
6400,99.794,3.343,0.368,3.486,0.006,50.0,0.513,50.0,0.492
6500,99.765,3.346,0.339,3.487,0.0,50.0,0.48,50.0,0.504
6600,99.529,3.348,0.357,3.487,0.0,50.0,0.554,50.0,0.506
6700,99.735,3.35,0.354,3.487,0.0,50.0,0.496,50.0,0.463
6800,99.882,3.352,0.351,3.487,0.0,50.0,0.516,50.0,0.464
6900,99.794,3.355,0.365,3.487,0.0,50.0,0.534,50.0,0.491
7000,99.824,3.357,0.358,3.487,0.0,50.0,0.56,50.0,0.49
7100,98.735,3.346,0.525,3.495,0.202,50.0,0.567,50.0,0.558
7200,99.353,3.342,0.423,3.495,0.059,50.0,0.508,50.0,0.518
7300,99.559,3.342,0.379,3.496,0.017,50.0,0.524,50.0,0.515
7400,99.647,3.344,0.337,3.497,0.002,50.0,0.493,50.0,0.465
7500,99.588,3.346,0.36,3.498,0.0,50.0,0.608,50.0,0.529
7600,99.735,3.349,0.345,3.498,0.0,50.0,0.527,50.0,0.483
7700,99.618,3.35,0.355,3.498,0.0,50.0,0.501,50.0,0.47
7800,99.912,3.352,0.365,3.498,0.0,50.0,0.567,50.0,0.48
7900,99.559,3.354,0.359,3.498,0.0,50.0,0.551,50.0,0.507
8000,99.676,3.356,0.359,3.498,0.0,50.0,0.575,50.0,0.494
8100,98.324,3.347,0.518,3.493,0.25,50.0,0.497,50.0,0.585
8200,99.353,3.344,0.401,3.497,0.051,50.0,0.519,50.0,0.52
8300,99.618,3.345,0.373,3.497,0.019,50.0,0.506,50.0,0.478
8400,99.588,3.347,0.358,3.497,0.0,50.0,0.567,50.0,0.493
8500,99.765,3.348,0.356,3.497,0.0,50.0,0.527,50.0,0.486
8600,99.853,3.35,0.358,3.497,0.0,50.0,0.57,50.0,0.507
8700,99.794,3.352,0.362,3.497,0.0,50.0,0.54,50.0,0.481
8800,99.824,3.354,0.369,3.497,0.0,50.0,0.537,50.0,0.484
8900,99.882,3.355,0.367,3.497,0.0,50.0,0.533,50.0,0.499
9000,99.824,3.357,0.366,3.497,0.0,50.0,0.528,50.0,0.478
9100,99.029,3.35,0.519,3.504,0.209,50.0,0.603,50.0,0.585
9200,98.912,3.346,0.426,3.507,0.061,50.0,0.556,50.0,0.528
9300,99.647,3.346,0.371,3.507,0.012,50.0,0.553,50.0,0.442
9400,99.618,3.348,0.364,3.506,0.004,50.0,0.613,50.0,0.535
9500,99.765,3.349,0.367,3.506,0.0,50.0,0.547,50.0,0.499
9600,99.706,3.351,0.359,3.506,0.0,50.0,0.563,50.0,0.52
9700,99.824,3.352,0.369,3.506,0.0,50.0,0.551,50.0,0.504
9800,99.735,3.354,0.355,3.506,0.0,50.0,0.514,50.0,0.482
9900,99.676,3.355,0.345,3.506,0.0,50.0,0.505,50.0,0.476
10000,99.824,3.357,0.352,3.506,0.0,50.0,0.556,50.0,0.505
10100,98.412,3.35,0.551,3.508,0.255,50.0,0.553,50.0,0.597
10200,99.118,3.347,0.398,3.512,0.043,50.0,0.541,50.0,0.526
10300,99.824,3.348,0.356,3.514,0.017,50.0,0.468,50.0,0.482
10400,99.676,3.349,0.377,3.515,0.002,50.0,0.552,50.0,0.502
10500,99.647,3.351,0.355,3.515,0.0,50.0,0.555,50.0,0.549
10600,99.765,3.352,0.357,3.515,0.0,50.0,0.511,50.0,0.49
10700,99.824,3.354,0.357,3.515,0.0,50.0,0.504,50.0,0.483
10800,99.676,3.355,0.368,3.515,0.0,50.0,0.547,50.0,0.517
10900,99.706,3.357,0.34,3.515,0.0,50.0,0.492,50.0,0.461
11000,99.706,3.358,0.335,3.515,0.0,50.0,0.509,50.0,0.486
11100,98.735,3.351,0.54,3.522,0.245,50.0,0.611,50.0,0.587
11200,99.294,3.348,0.399,3.519,0.051,50.0,0.534,50.0,0.486
11300,99.765,3.349,0.359,3.52,0.009,50.0,0.562,50.0,0.495
11400,99.824,3.35,0.363,3.52,0.0,50.0,0.523,50.0,0.52
11500,99.853,3.352,0.365,3.52,0.0,50.0,0.54,50.0,0.46
11600,99.853,3.353,0.363,3.52,0.0,50.0,0.556,50.0,0.495
11700,99.853,3.354,0.36,3.52,0.0,50.0,0.523,50.0,0.498
11800,99.794,3.356,0.367,3.52,0.0,50.0,0.571,50.0,0.534
11900,99.824,3.357,0.36,3.52,0.0,50.0,0.542,50.0,0.489
12000,99.706,3.358,0.354,3.52,0.0,50.0,0.53,50.0,0.484
12100,98.647,3.352,0.558,3.523,0.229,50.0,0.556,50.0,0.574
12200,99.235,3.35,0.406,3.521,0.068,50.0,0.539,50.0,0.503
12300,99.647,3.35,0.383,3.518,0.012,50.0,0.583,50.0,0.485
12400,99.824,3.351,0.352,3.519,0.0,50.0,0.537,50.0,0.484
12500,99.676,3.352,0.338,3.519,0.0,50.0,0.495,50.0,0.474
12600,99.853,3.353,0.348,3.519,0.0,50.0,0.535,50.0,0.512
12700,99.882,3.354,0.366,3.519,0.0,50.0,0.527,50.0,0.526
12800,99.882,3.355,0.371,3.519,0.0,50.0,0.547,50.0,0.488
12900,99.765,3.356,0.356,3.519,0.0,50.0,0.543,50.0,0.494
13000,99.676,3.358,0.362,3.519,0.0,50.0,0.532,50.0,0.484
13100,98.618,3.352,0.549,3.523,0.293,50.0,0.593,50.0,0.508
13200,99.324,3.35,0.416,3.52,0.089,50.0,0.546,50.0,0.538
13300,99.294,3.35,0.394,3.52,0.005,50.0,0.587,50.0,0.541
13400,99.647,3.351,0.371,3.52,0.002,50.0,0.536,50.0,0.526
13500,99.529,3.352,0.353,3.52,0.0,50.0,0.498,50.0,0.507
13600,99.882,3.354,0.352,3.52,0.0,50.0,0.507,50.0,0.487
13700,99.765,3.355,0.366,3.52,0.0,50.0,0.503,50.0,0.49
13800,99.912,3.356,0.368,3.52,0.0,50.0,0.482,50.0,0.473
13900,99.735,3.357,0.369,3.52,0.0,50.0,0.538,50.0,0.495
14000,99.882,3.358,0.352,3.52,0.0,50.0,0.507,50.0,0.499
14100,98.824,3.353,0.522,3.523,0.26,50.0,0.545,50.0,0.512
14200,99.088,3.351,0.404,3.524,0.069,50.0,0.567,50.0,0.527
14300,99.471,3.351,0.379,3.523,0.011,50.0,0.554,50.0,0.464
14400,99.559,3.352,0.368,3.522,0.0,50.0,0.547,50.0,0.523
14500,99.706,3.353,0.37,3.522,0.0,50.0,0.556,50.0,0.545
14600,99.765,3.354,0.37,3.522,0.0,50.0,0.551,50.0,0.498
14700,99.794,3.355,0.36,3.522,0.0,50.0,0.482,50.0,0.492
14800,99.676,3.356,0.356,3.522,0.0,50.0,0.584,50.0,0.475
14900,99.735,3.357,0.358,3.522,0.0,50.0,0.585,50.0,0.491
15000,99.647,3.358,0.353,3.522,0.0,50.0,0.512,50.0,0.453
15100,98.765,3.353,0.527,3.522,0.304,50.0,0.644,50.0,0.539
15200,99.588,3.351,0.405,3.527,0.067,50.0,0.571,50.0,0.499
15300,99.706,3.351,0.378,3.529,0.008,50.0,0.554,50.0,0.519
15400,99.706,3.352,0.38,3.53,0.0,50.0,0.61,50.0,0.546
15500,99.853,3.353,0.36,3.53,0.0,50.0,0.542,50.0,0.522
15600,99.824,3.354,0.354,3.53,0.0,50.0,0.518,50.0,0.474
15700,99.882,3.355,0.358,3.53,0.0,50.0,0.53,50.0,0.459
15800,99.824,3.356,0.365,3.53,0.0,50.0,0.551,50.0,0.496
15900,99.853,3.357,0.36,3.53,0.0,50.0,0.563,50.0,0.511
16000,99.647,3.358,0.35,3.53,0.0,50.0,0.56,50.0,0.503
16100,98.853,3.353,0.536,3.53,0.286,50.0,0.567,50.0,0.585
16200,99.118,3.352,0.432,3.532,0.047,50.0,0.557,50.0,0.538
16300,99.559,3.352,0.355,3.533,0.007,50.0,0.522,50.0,0.465
16400,99.588,3.353,0.351,3.534,0.002,50.0,0.559,50.0,0.521
16500,99.765,3.354,0.357,3.534,0.0,50.0,0.58,50.0,0.51
16600,99.882,3.355,0.373,3.534,0.0,50.0,0.576,50.0,0.524
16700,99.618,3.356,0.348,3.534,0.0,50.0,0.511,50.0,0.479
16800,99.676,3.357,0.365,3.534,0.0,50.0,0.553,50.0,0.51
16900,99.794,3.358,0.362,3.534,0.0,50.0,0.52,50.0,0.453
17000,99.824,3.358,0.371,3.534,0.0,50.0,0.505,50.0,0.517
17100,98.5,3.354,0.527,3.535,0.285,50.0,0.558,50.0,0.545
17200,99.559,3.352,0.4,3.534,0.067,50.0,0.525,50.0,0.52
17300,99.882,3.352,0.356,3.534,0.016,50.0,0.519,50.0,0.513
17400,99.824,3.353,0.359,3.534,0.0,50.0,0.524,50.0,0.478
17500,99.824,3.354,0.359,3.534,0.0,50.0,0.546,50.0,0.482
17600,99.765,3.354,0.347,3.534,0.0,50.0,0.532,50.0,0.489
17700,99.971,3.355,0.363,3.534,0.0,50.0,0.54,50.0,0.475
17800,99.912,3.356,0.35,3.534,0.0,50.0,0.532,50.0,0.522
17900,99.794,3.357,0.366,3.534,0.0,50.0,0.523,50.0,0.478
18000,99.706,3.358,0.343,3.534,0.0,50.0,0.543,50.0,0.474
